timestamp;x;y;theta
1646045125522;-0.7346;-0.8558;0
1646045125542;-0.7346;-0.8558;0
1646045125562;-0.7346;-0.8558;0
1646045125582;-0.7346;-0.8558;0
1646045125603;-0.7346;-0.8558;0
1646045125621;-0.7346;-0.8558;0
1646045125642;-0.7346;-0.8558;0
1646045125663;-0.7346;-0.8558;0
1646045125683;-0.7346;-0.8558;0
1646045125702;-0.7346;-0.8558;0
1646045125724;-0.7346;-0.8558;0
1646045125743;-0.7346;-0.8558;0
1646045125762;-0.7346;-0.8558;0
1646045125782;-0.7346;-0.8558;0
1646045125802;-0.7346;-0.8558;0
1646045125822;-0.7346;-0.8558;0
1646045125842;-0.7346;-0.8558;0
1646045125862;-0.7346;-0.8558;0
1646045125882;-0.7346;-0.8558;0
1646045125903;-0.7346;-0.8558;0
1646045125923;-0.7346;-0.8558;0
1646045125943;-0.7346;-0.8558;0
1646045125962;-0.7346;-0.8558;0
1646045125983;-0.7346;-0.8558;0
1646045126002;-0.7346;-0.8558;0
1646045126022;-0.7346;-0.8558;0
1646045126043;-0.7346;-0.8558;0
1646045126063;-0.7346;-0.8558;0
1646045126084;-0.7346;-0.8558;0
1646045126103;-0.7346;-0.8558;0
1646045126124;-0.7346;-0.8558;0
1646045126143;-0.7346;-0.8558;0
1646045126163;-0.7346;-0.8558;0
1646045126182;-0.7346;-0.8558;0
1646045126202;-0.7346;-0.8558;0
1646045126222;-0.7346;-0.8558;0
1646045126244;-0.7346;-0.8558;0
1646045126263;-0.7346;-0.8558;0
1646045126284;-0.7346;-0.8558;0
1646045126302;-0.7346;-0.8558;0
1646045126322;-0.7346;-0.8558;0
1646045126342;-0.7346;-0.8558;0
1646045126364;-0.7346;-0.8558;0
1646045126382;-0.7346;-0.8558;0
1646045126403;-0.7346;-0.8558;0
1646045126422;-0.7346;-0.8558;0
1646045126443;-0.7346;-0.8558;0
1646045126462;-0.726420007976454;-0.85579023467829;0.14400000000000002
1646045126483;-0.7182400663304501;-0.85575991084681;0.2880000000000001
1646045126503;-0.7100602267309452;-0.8557090286971022;0.4319999999999998
1646045126523;-0.7018805408462522;-0.8556375885505658;0.5759999999999995
1646045126542;-0.6937010603437123;-0.8555455908584552;0.7199999999999992
1646045126563;-0.6855218368893696;-0.8554330362018777;0.8639999999999989
1646045126582;-0.677342922147645;-0.8552999252917903;1.0079999999999987
1646045126603;-0.6691643677810087;-0.8551462589689935;1.1520000000000006
1646045126622;-0.6609862254496555;-0.8549720382041276;1.2960000000000025
1646045126643;-0.6528085468111763;-0.8547772640976655;1.4400000000000044
1646045126663;-0.6446313835202345;-0.8545619378799064;1.5840000000000063
1646045126682;-0.636454787228237;-0.8543260609109673;1.7280000000000082
1646045126703;-0.6282788095830097;-0.8540696346807756;1.87200000000001
1646045126723;-0.6201035022284712;-0.8537926608090586;2.016000000000012
1646045126743;-0.6119289168043058;-0.853495141045334;2.160000000000014
1646045126762;-0.6037551049456374;-0.8531770772688981;2.304000000000016
1646045126782;-0.5955821182827044;-0.852838471488815;2.4480000000000177
1646045126802;-0.5874100084405323;-0.8524793258439023;2.5920000000000196
1646045126823;-0.5792388270386082;-0.8520996426027193;2.7360000000000215
1646045126842;-0.5710686256905546;-0.8516994241635523;2.8800000000000234
1646045126863;-0.5628994560038036;-0.8512786730543975;3.0240000000000253
1646045126883;-0.5547313695792709;-0.850837391932948;3.1680000000000272
1646045126902;-0.5465644180110293;-0.8503755835865753;3.312000000000029
1646045126923;-0.5383986528859834;-0.8498932509323115;3.456000000000031
1646045126943;-0.530234125783544;-0.8493903970168323;3.600000000000033
1646045126963;-0.5220708882753009;-0.8488670250164361;3.744000000000035
1646045126983;-0.5139089919246992;-0.8483231382370245;3.8880000000000368
1646045127003;-0.5057484882867119;-0.8477587401140826;4.032000000000038
1646045127023;-0.4975894289075149;-0.8471738342126554;4.17600000000004
1646045127043;-0.4894318653241618;-0.8465684242273266;4.320000000000042
1646045127063;-0.4812758490642574;-0.8459425139821944;4.464000000000044
1646045127082;-0.4731214316456332;-0.8452961074308485;4.608000000000046
1646045127102;-0.4649686645760213;-0.8446292086563435;4.752000000000048
1646045127122;-0.45681759935272936;-0.8439418218711747;4.89600000000005
1646045127142;-0.4486682874623151;-0.8432339514172508;5.0400000000000515
1646045127162;-0.4405207803802614;-0.8425056017658663;5.1840000000000535
1646045127182;-0.4323751295706513;-0.8417567775176732;5.328000000000055
1646045127202;-0.42423138648584185;-0.8409874834026527;5.472000000000057
1646045127222;-0.41608960256614075;-0.8401977242800845;5.616000000000059
1646045127244;-0.40794982923947987;-0.8393875051385158;5.760000000000061
1646045127263;-0.39981211792109134;-0.8385568310957315;5.904000000000063
1646045127284;-0.3916765200131824;-0.8377057073987206;6.048000000000065
1646045127303;-0.3835430869046112;-0.8368341394236427;6.192000000000067
1646045127322;-0.3754118699705613;-0.8359421326757946;6.336000000000069
1646045127343;-0.36728292057221806;-0.835029692789576;6.480000000000071
1646045127362;-0.35915629005644406;-0.8340968255284525;6.6240000000000725
1646045127383;-0.35103202975545406;-0.8331435367849217;6.768000000000074
1646045127403;-0.3429101909864915;-0.8321698325804728;6.912000000000076
1646045127422;-0.33479082505150404;-0.8311757190655509;7.056000000000078
1646045127442;-0.3266739832368196;-0.830161202519517;7.20000000000008
1646045127462;-0.31917543749034866;-0.8291992598009656;7.432000000000072
1646045127483;-0.31168084826889925;-0.8282069622108098;7.6640000000000645
1646045127502;-0.30419033845154964;-0.8271843260184689;7.896000000000057
