timestamp;x;y;theta
1645973407337;-0.724899999999862;-0.8558;0
1645973407358;-0.7250999999998611;-0.8558;0
1645973407379;-0.7252999999998602;-0.8558;0
1645973407398;-0.7254999999998593;-0.8558;0
1645973407418;-0.7256999999998583;-0.8558;0
1645973407438;-0.7258999999998574;-0.8558;0
1645973407470;-0.7260999999998565;-0.8558;0
1645973407477;-0.7262999999998556;-0.8558;0
1645973407497;-0.7264999999998547;-0.8558;0
1645973407517;-0.7266999999998538;-0.8558;0
1645973407538;-0.7268999999998529;-0.8558;0
1645973407557;-0.727099999999852;-0.8558;0
1645973407577;-0.7272999999998511;-0.8558;0
1645973407598;-0.7274999999998502;-0.8558;0
1645973407618;-0.7276999999998492;-0.8558;0
1645973407637;-0.7278999999998483;-0.8558;0
1645973407657;-0.7280999999998474;-0.8558;0
1645973407679;-0.7281999999998481;-0.8558;0
1645973407698;-0.7282999999998487;-0.8558;0
1645973407719;-0.7283999999998494;-0.8558;0
1645973407738;-0.72849999999985;-0.8558;0
1645973407758;-0.7285999999998507;-0.8558;0
1645973407778;-0.7286999999998514;-0.8558;0
1645973407798;-0.728799999999852;-0.8558;0
1645973407818;-0.7288999999998527;-0.8558;0
1645973407839;-0.7289999999998533;-0.8558;0
1645973407859;-0.729099999999854;-0.8558;0
1645973407879;-0.7291999999998546;-0.8558;0
1645973407899;-0.7292999999998553;-0.8558;0
1645973407919;-0.7293999999998559;-0.8558;0
1645973407939;-0.7294999999998566;-0.8558;0
1645973407959;-0.7295999999998573;-0.8558;0
1645973407979;-0.7296999999998579;-0.8558;0
1645973407999;-0.7297999999998586;-0.8558;0
1645973408018;-0.7298999999998592;-0.8558;0
1645973408038;-0.7299999999998599;-0.8558;0
1645973408057;-0.7300999999998605;-0.8558;0
1645973408078;-0.7301999999998612;-0.8558;0
1645973408100;-0.7302999999998618;-0.8558;0
1645973408118;-0.7303999999998625;-0.8558;0
1645973408138;-0.7304999999998631;-0.8558;0
1645973408159;-0.7305999999998638;-0.8558;0
1645973408179;-0.7306999999998645;-0.8558;0
1645973408198;-0.7307999999998651;-0.8558;0
1645973408220;-0.7308999999998658;-0.8558;0
1645973408238;-0.7309999999998664;-0.8558;0
1645973408258;-0.7310999999998671;-0.8558;0
1645973408278;-0.7311999999998677;-0.8558;0
1645973408299;-0.7312999999998684;-0.8558;0
1645973408319;-0.731399999999869;-0.8558;0
1645973408339;-0.7314999999998697;-0.8558;0
1645973408358;-0.7315999999998704;-0.8558;0
1645973408378;-0.731699999999871;-0.8558;0
1645973408399;-0.7317999999998717;-0.8558;0
1645973408418;-0.7318999999998723;-0.8558;0
1645973408439;-0.731999999999873;-0.8558;0
1645973408474;-0.7320999999998736;-0.8558;0
1645973408478;-0.7321999999998743;-0.8558;0
1645973408499;-0.7322999999998749;-0.8558;0
1645973408519;-0.7323999999998756;-0.8558;0
1645973408538;-0.7324999999998763;-0.8558;0
1645973408559;-0.7325999999998769;-0.8558;0
1645973408579;-0.7326999999998776;-0.8558;0
1645973408598;-0.7327999999998782;-0.8558;0
1645973408619;-0.7328999999998789;-0.8558;0
1645973408638;-0.7329999999998795;-0.8558;0
1645973408659;-0.7330999999998802;-0.8558;0
1645973408679;-0.7330999999998802;-0.8558;0
1645973408699;-0.7330999999998802;-0.8558;0
1645973408719;-0.7330999999998802;-0.8558;0
1645973408739;-0.7330999999998802;-0.8558;0
1645973408759;-0.7330999999998802;-0.8558;0
1645973408778;-0.7330999999998802;-0.8558;0
1645973408799;-0.7330999999998802;-0.8558;0
1645973408819;-0.7330999999998802;-0.8558;0
1645973408838;-0.7330999999998802;-0.8558;0
1645973408859;-0.7330999999998802;-0.8558;0
1645973408878;-0.7330999999998802;-0.8558;0
1645973408899;-0.7330999999998802;-0.8558;0
1645973408920;-0.7330999999998802;-0.8558;0
1645973408940;-0.7330999999998802;-0.8558;0
1645973408960;-0.7330999999998802;-0.8558;0
1645973408979;-0.7330999999998802;-0.8558;0
1645973408999;-0.7330999999998802;-0.8558;0
