timestamp;x;y;theta
1646046851650;-0.7346;-0.8558;0
1646046851670;-0.7346;-0.8558;0
1646046851690;-0.7346;-0.8558;0
1646046851709;-0.7346;-0.8558;0
1646046851729;-0.7346;-0.8558;0
1646046851750;-0.7346;-0.8558;0
1646046851770;-0.7346;-0.8558;0
1646046851789;-0.7346;-0.8558;0
1646046851810;-0.7346;-0.8558;0
1646046851830;-0.7346;-0.8558;0
1646046851850;-0.7346;-0.8558;0
1646046851869;-0.7346;-0.8558;0
1646046851889;-0.7346;-0.8558;0
1646046851909;-0.7346;-0.8558;0
1646046851929;-0.7346;-0.8558;0
1646046851950;-0.7346;-0.8558;0
1646046851969;-0.7346;-0.8558;0
1646046851990;-0.7346;-0.8558;0
1646046852009;-0.7346;-0.8558;0
1646046852029;-0.7346;-0.8558;0
1646046852050;-0.7346;-0.8558;0
1646046852069;-0.7346;-0.8558;0
1646046852091;-0.7346;-0.8558;0
1646046852110;-0.7346;-0.8558;0
1646046852130;-0.7346;-0.8558;0
1646046852149;-0.7346;-0.8558;0
1646046852169;-0.7346;-0.8558;0
1646046852191;-0.7346;-0.8558;0
1646046852209;-0.7346;-0.8558;0
1646046852229;-0.7346;-0.8558;0
1646046852249;-0.7346;-0.8558;0
1646046852270;-0.7346;-0.8558;0
1646046852290;-0.7346;-0.8558;0
1646046852309;-0.7346;-0.8558;0
1646046852331;-0.7346;-0.8558;0.31200000000000006
1646046852349;-0.7346;-0.8558;0.6240000000000006
1646046852370;-0.7346;-0.8558;0.9360000000000017
1646046852390;-0.7346;-0.8558;1.2480000000000029
1646046852411;-0.7346;-0.8558;1.560000000000004
1646046852433;-0.7346;-0.8558;1.8720000000000052
1646046852450;-0.7346;-0.8558;2.1840000000000064
1646046852471;-0.7346;-0.8558;2.4960000000000075
1646046852489;-0.7346;-0.8558;2.8080000000000087
1646046852509;-0.7346;-0.8558;3.12000000000001
1646046852530;-0.7346;-0.8558;3.432000000000011
1646046852549;-0.7346;-0.8558;3.744000000000012
1646046852569;-0.7346;-0.8558;4.056000000000013
1646046852590;-0.7346;-0.8558;4.3680000000000145
1646046852610;-0.7346;-0.8558;4.680000000000016
1646046852629;-0.7346;-0.8558;4.992000000000017
1646046852650;-0.7346;-0.8558;5.304000000000018
1646046852670;-0.7346;-0.8558;5.616000000000019
1646046852690;-0.7346;-0.8558;5.92800000000002
1646046852709;-0.7346;-0.8558;6.2400000000000215
1646046852729;-0.7346;-0.8558;6.552000000000023
1646046852751;-0.7346;-0.8558;6.864000000000024
1646046852770;-0.7346;-0.8558;7.176000000000025
1646046852789;-0.7346;-0.8558;7.488000000000026
1646046852810;-0.7346;-0.8558;7.800000000000027
1646046852830;-0.7346;-0.8558;8.112000000000021
1646046852849;-0.7346;-0.8558;8.424000000000005
1646046852869;-0.7346;-0.8558;8.735999999999988
1646046852889;-0.7346;-0.8558;9.047999999999972
1646046852910;-0.7346;-0.8558;9.359999999999955
1646046852930;-0.7346;-0.8558;9.671999999999938
1646046852950;-0.7346;-0.8558;9.983999999999922
1646046852970;-0.7346;-0.8558;10.295999999999905
1646046852990;-0.7346;-0.8558;10.607999999999889
1646046853010;-0.7346;-0.8558;10.919999999999872
1646046853030;-0.7346;-0.8558;11.231999999999855
1646046853049;-0.7346;-0.8558;11.543999999999839
1646046853070;-0.7346;-0.8558;11.855999999999822
