timestamp;x;y;theta
1646002900370;-0.5146000000000243;0.5912;0
1646002900388;-0.5046000000000254;0.5912;0
1646002900409;-0.49460000000002585;0.5912;0
1646002900429;-0.48460000000002584;0.5912;0
1646002900449;-0.47460000000002583;0.5912;0
1646002900470;-0.4646000000000258;0.5912;0
1646002900489;-0.4546000000000258;0.5912;0
1646002900510;-0.4446000000000258;0.5912;0
1646002900529;-0.4346000000000258;0.5912;0
1646002900549;-0.4246000000000258;0.5912;0
1646002900569;-0.4146000000000258;0.5912;0
1646002900589;-0.4046000000000258;0.5912;0
1646002900609;-0.39460000000002576;0.5912;0
1646002900628;-0.38460000000002575;0.5912;0
1646002900649;-0.37460000000002575;0.5912;0
1646002900669;-0.36460000000002574;0.5912;0
1646002900689;-0.35460000000002573;0.5912;0
1646002900709;-0.3446000000000257;0.5912;0
1646002900729;-0.3346000000000257;0.5912;0
1646002900749;-0.3246000000000257;0.5912;0
1646002900768;-0.3146000000000257;0.5912;0
1646002900788;-0.3046000000000257;0.5912;0
1646002900809;-0.2946000000000257;0.5912;0
1646002900828;-0.28460000000002567;0.5912;0
1646002900848;-0.27460000000002566;0.5912;0
1646002900869;-0.26460000000002565;0.5912;0
1646002900889;-0.25460000000002564;0.5912;0
1646002900908;-0.24460000000002563;0.5912;0
1646002900928;-0.23460000000002562;0.5912;0
1646002900949;-0.2246000000000256;0.5912;0
1646002900968;-0.2146000000000256;0.5912;0
1646002900988;-0.2046000000000256;0.5912;0
1646002901009;-0.19460000000002559;0.5912;0
1646002901028;-0.18460000000002558;0.5912;0
1646002901048;-0.17460000000002557;0.5912;0
1646002901069;-0.16460000000002556;0.5912;0
1646002901089;-0.15460000000002555;0.5912;0
1646002901108;-0.14460000000002554;0.5912;0
1646002901128;-0.13460000000002553;0.5912;0
1646002901149;-0.12460000000002552;0.5912;0
1646002901169;-0.11460000000002551;0.5912;0
1646002901190;-0.1046000000000255;0.5912;0
1646002901209;-0.0946000000000255;0.5912;0
1646002901229;-0.08460000000002549;0.5912;0
1646002901248;-0.07460000000002548;0.5912;0
1646002901269;-0.06460000000002547;0.5912;0
1646002901289;-0.05460000000002546;0.5912;0
1646002901310;-0.04460000000002545;0.5912;0
1646002901329;-0.034600000000025444;0.5912;0
1646002901349;-0.024600000000025435;0.5912;0
1646002901369;-0.014600000000025426;0.5912;0
1646002901388;-0.004600000000025417;0.5912;0
1646002901409;0.005399999999974585;0.5912;0
1646002901430;0.015399999999974594;0.5912;0
1646002901450;0.025399999999974603;0.5912;0
1646002901469;0.03539999999997461;0.5912;0
1646002901489;0.04539999999997462;0.5912;0
1646002901510;0.05539999999997463;0.5912;0
1646002901529;0.06539999999997463;0.5912;0
1646002901549;0.07539999999997464;0.5912;0
1646002901569;0.08539999999997465;0.5912;0
1646002901589;0.09539999999997466;0.5912;0
1646002901609;0.10539999999997467;0.5912;0
1646002901628;0.11539999999997468;0.5912;0
1646002901649;0.12539999999997467;0.5912;0
1646002901668;0.13539999999997468;0.5912;0
1646002901688;0.1453999999999747;0.5912;0
1646002901709;0.1553999999999747;0.5912;0
1646002901729;0.1653999999999747;0.5912;0
1646002901750;0.17539999999997472;0.5912;0
1646002901768;0.18539999999997472;0.5912;0
1646002901789;0.19539999999997473;0.5912;0
1646002901809;0.20539999999997474;0.5912;0
1646002901830;0.21539999999997475;0.5912;0
1646002901849;0.22539999999997476;0.5912;0
1646002901870;0.23539999999997477;0.5912;0
1646002901889;0.24539999999997478;0.5912;0
1646002901908;0.25539999999997476;0.5912;0
1646002901929;0.26539999999997477;0.5912;0
1646002901949;0.2753999999999748;0.5912;0
1646002901970;0.2853999999999748;0.5912;0
1646002901990;0.2953999999999748;0.5912;0
1646002902010;0.3053999999999748;0.5912;0
1646002902029;0.3153999999999748;0.5912;0
1646002902049;0.3253999999999748;0.5912;0
1646002902069;0.33539999999997483;0.5912;0
1646002902089;0.34539999999997484;0.5912;0
1646002902109;0.35539999999997485;0.5912;0
1646002902129;0.36539999999997486;0.5912;0
1646002902149;0.37539999999997486;0.5912;0
1646002902168;0.3853999999999749;0.5912;0
1646002902189;0.3953999999999749;0.5912;0
1646002902208;0.4053999999999749;0.5912;0
1646002902229;0.4153999999999749;0.5912;0
1646002902248;0.4253999999999749;0.5912;0
1646002902269;0.4353999999999749;0.5912;0
